Date,Fiscal Quarter,IQ_NI_CF,IQ_TOTAL_REV,IQ_AR,IQ_GP ,IQ_TOTAL_CA,IQ_TOTAL_ASSETS,IQ_AP,IQ_LT_DEBT,IQ_ST_DEBT,IQ_ST_DEBT_REPAID,IQ_LT_DEBT_REPAID,IQ_TOTAL_CL,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_NET_CHANGE,IQ_PERIODDATE_BS,IQ_FULL_TIME,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,IQ_CASH_OPER,IQ_TOTAL_DIV_PAID_CF,IQ_CASH_FINAN,IQ_CAPITAL_LEASES,IQ_INVEST_SECURITY_CF,IQ_NI,CQID 
2015-07-03,FQ32015,207.4,810.0,381.7,393.1,1818.1,3518.3,228.2,0.0,0.0,0.0,0.0,319.0,476.3,0.0,51.8,42188,0,3042.0,1106.0,221.9,-24.5,-55.9,0.0,0.0,207.4,IQ1462309
2015-10-02,FQ42015,229.2,880.8,538.0,436.2,1914.7,3719.4,291.1,0.0,0.0,0.0,0.0,463.9,560.2,0.0,-62.4,42279,6700,3159.2,1043.6,232.7,-49.3,-143.9,0.0,0.0,229.2,IQ1462309
2016-01-01,FQ12016,355.3,926.8,527.6,472.1,2114.7,3930.5,191.8,0.0,0.0,0.0,0.0,367.9,447.9,0.0,189.6,42370,0,3482.6,1233.2,345.3,-50.2,-76.2,0.0,0.0,355.3,IQ1462309
2016-04-01,FQ22016,208.1,775.1,538.5,390.4,2127.0,3958.2,180.7,0.0,0.0,0.0,0.0,324.7,414.9,0.0,-55.7,42461,0,3543.3,1177.5,154.5,-49.2,-172.8,0.0,0.0,208.1,IQ1462309
2016-07-01,FQ32016,185.0,751.7,570.0,378.3,2078.1,3955.7,181.7,0.0,0.0,0.0,0.0,347.0,441.4,0.0,-203.8,42552,0,3514.3,973.7,140.9,-49.4,-232.5,0.0,0.0,185.0,IQ1462309
2016-09-30,FQ42016,246.8,835.4,416.6,424.4,2002.1,3855.4,110.4,0.0,0.0,0.0,0.0,210.2,314.0,0.0,110.1,42643,7300,3541.4,1083.8,455.0,-52.2,-323.1,0.0,0.0,246.8,IQ1462309
2016-12-30,FQ12017,257.8,914.3,368.4,463.9,2198.5,4065.7,161.5,0.0,0.0,0.0,0.0,303.4,405.4,0.0,266.7,42734,0,3660.3,1350.5,495.9,-52.2,-168.6,0.0,3.2,257.8,IQ1462309
2017-03-31,FQ22017,224.9,851.7,368.8,425.4,2308.1,4166.8,163.8,0.0,0.0,0.0,0.0,266.9,375.0,0.0,56.4,42825,0,3791.8,1406.9,228.7,-51.9,-117.4,0.0,0.0,224.9,IQ1462309
2017-06-30,FQ32017,246.2,900.8,397.4,453.6,2412.0,4310.2,178.7,0.0,0.0,0.0,0.0,300.8,412.4,0.0,37.1,42916,0,3897.8,1444.0,314.1,-51.6,-164.0,0.0,0.0,246.2,IQ1462309
2017-09-29,FQ42017,281.3,984.6,454.7,498.9,2633.7,4573.6,258.4,0.0,0.0,0.0,0.0,387.9,507.9,0.0,172.8,43007,8400,4065.7,1616.8,417.6,-58.9,-147.4,0.0,0.0,281.3,IQ1462309
2017-12-29,FQ12018,70.4,1051.9,458.8,536.8,2686.6,4594.3,161.6,0.0,0.0,0.0,0.0,321.5,693.8,0.0,64.7,43098,0,3900.5,1681.5,360.8,-59.1,-261.9,0.0,0.0,70.4,IQ1462309
2018-03-30,FQ22018,276.0,913.4,367.2,458.7,2810.9,4745.1,198.4,0.0,0.0,0.0,0.0,318.5,674.9,0.0,199.8,43189,0,4070.2,1881.3,434.2,-58.4,-144.1,0.0,0.0,276.0,IQ1462309
2018-06-29,FQ32018,286.5,894.3,468.4,451.6,2631.4,4783.3,230.2,0.0,0.0,0.0,0.0,358.3,700.4,0.0,-723.2,43280,0,4082.9,1158.1,258.0,-57.7,-296.5,0.0,-490.6,286.5,IQ1462309
2018-09-28,FQ42018,285.5,1008.4,655.8,503.6,2262.2,4828.9,229.9,0.0,0.0,0.0,0.0,389.7,731.9,0.0,-424.8,43371,9400,4097.0,733.3,207.6,-68.0,-291.2,0.0,175.1,285.5,IQ1462309
2018-12-28,FQ12019,284.9,972.0,524.4,485.1,2208.5,4738.9,156.5,0.0,0.0,0.0,0.0,357.3,700.6,0.0,352.4,43462,0,4038.3,1085.7,549.0,-67.1,-368.1,0.0,301.0,284.9,IQ1462309
2019-03-29,FQ22019,213.9,810.4,543.8,400.2,2160.1,4765.5,167.9,0.0,0.0,0.0,0.0,338.3,684.6,0.0,-269.4,43553,0,4080.9,816.3,192.1,-66.0,-193.4,0.0,-158.5,214.0,IQ1462309
2019-06-28,FQ32019,144.2,767.0,557.8,379.1,2206.3,4842.3,218.9,0.0,0.0,0.0,0.0,396.5,742.4,0.0,-73.5,43644,0,4099.9,742.8,209.3,-65.7,-144.3,0.0,-51.8,144.1,IQ1462309
2019-09-27,FQ42019,210.6,827.4,465.3,405.5,2234.6,4839.6,190.5,0.0,0.0,0.0,0.0,374.0,717.3,0.0,108.5,43735,9000,4122.3,851.3,417.0,-75.1,-206.7,0.0,-4.2,210.6,IQ1462309
2019-12-27,FQ12020,257.1,896.1,426.8,444.3,2346.5,5091.8,138.5,0.0,0.0,0.0,0.0,333.2,824.5,160.2,76.9,43826,0,4267.3,928.2,398.4,-75.1,-141.0,150.9,-69.3,257.1,IQ1462309
2020-03-27,FQ22020,181.0,766.1,367.6,375.6,2220.8,4981.9,169.5,0.0,0.0,0.0,0.0,362.2,839.1,172.6,-15.8,43917,0,4142.8,912.4,280.4,-74.9,-340.2,151.9,104.9,181.1,IQ1462309
2020-06-26,FQ32020,129.8,736.8,346.1,357.5,2337.4,5072.4,200.9,0.0,0.0,0.0,0.0,401.1,890.0,179.8,-121.1,44008,0,4182.4,791.3,258.7,-73.5,-125.3,155.8,-175.5,129.7,IQ1462309
2020-10-02,FQ42020,246.9,956.8,393.6,458.9,2317.6,5106.7,226.9,0.0,0.0,0.0,0.0,448.4,942.5,178.9,-224.6,44106,10000,4164.2,566.7,267.0,-83.5,-301.2,150.7,-43.0,246.9,IQ1462309
2021-01-01,FQ12021,509.3,1510.0,689.9,761.7,2575.2,5419.8,264.6,0.0,0.0,0.0,0.0,507.6,1004.9,185.7,50.5,44197,0,4414.9,617.2,485.1,-83.0,-323.6,154.9,12.2,509.3,IQ1462309
2010-12-31,FQ42010,1199.0,14864.0,8925.0,4147.0,23510.0,58493.0,5206.0,10010.0,116.0,0.0,0.0,17732.0,35844.0,10289.0,-1648.0,40543,208200,22649.0,4083.0,1676.0,-368.0,-2845.0,0.0,0.0,1199.0,IQ159230
2011-03-31,FQ12011,1012.0,12673.0,9260.0,3521.0,25005.0,60664.0,5635.0,9986.0,346.0,0.0,-33.0,18916.0,37219.0,10487.0,357.0,40633,0,23445.0,4440.0,1361.0,-368.0,-879.0,0.0,0.0,1012.0,IQ159230
2011-06-30,FQ22011,1318.0,14469.0,9801.0,4001.0,26429.0,62147.0,5686.0,9492.0,1270.0,0.0,0.0,20214.0,38060.0,11398.0,956.0,40724,0,24087.0,5396.0,1258.0,-413.0,-230.0,0.0,0.0,1318.0,IQ159230
2011-09-30,FQ32011,1324.0,14235.0,9503.0,3897.0,26424.0,61948.0,5597.0,9501.0,1228.0,0.0,0.0,20064.0,38033.0,11364.0,570.0,40816,0,23915.0,5966.0,1959.0,-411.0,-1301.0,0.0,0.0,1324.0,IQ159230
2011-12-31,FQ42011,1325.0,14377.0,9546.0,4130.0,25758.0,61452.0,5570.0,9501.0,630.0,0.0,0.0,18616.0,38274.0,10260.0,-6.0,40908,199900,23178.0,5960.0,2012.0,-410.0,-1595.0,0.0,0.0,1325.0,IQ159230
2012-03-31,FQ12012,330.0,12416.0,8833.0,3548.0,27847.0,61724.0,5281.0,9491.0,221.0,-404.0,-63.0,18330.0,37932.0,9791.0,402.0,40999,0,23792.0,6285.0,1302.0,-412.0,-839.0,0.0,0.0,330.0,IQ159230
2012-06-30,FQ22012,1328.0,13807.0,9538.0,3873.0,39142.0,74653.0,5752.0,20450.0,210.0,0.0,0.0,19793.0,50690.0,20721.0,-312.0,41090,0,23963.0,5966.0,1727.0,-413.0,10216.0,0.0,0.0,1328.0,IQ159230
2012-09-30,FQ32012,1415.0,15042.0,10610.0,4039.0,31685.0,91946.0,6156.0,23409.0,5224.0,0.0,0.0,26452.0,65622.0,28700.0,247.0,41182,0,26324.0,6242.0,1644.0,-463.0,4609.0,0.0,0.0,1415.0,IQ159230
2012-12-31,FQ42012,2057.0,16443.0,11099.0,3966.0,29610.0,89409.0,6431.0,21597.0,503.0,0.0,0.0,23786.0,62102.0,23221.0,-1461.0,41274,218300,27307.0,4819.0,1973.0,-464.0,-5965.0,0.0,0.0,2057.0,IQ159230
2013-03-31,FQ12013,1266.0,14399.0,10791.0,3934.0,29161.0,88513.0,6192.0,21572.0,171.0,-329.0,-46.0,22559.0,60695.0,22824.0,-55.0,41364,0,27818.0,4767.0,694.0,-465.0,-1019.0,0.0,0.0,1266.0,IQ159230
2013-06-30,FQ22013,1560.0,16006.0,11158.0,4454.0,28790.0,88744.0,6645.0,20375.0,196.0,0.0,0.0,23164.0,60201.0,21656.0,128.0,41455,0,28543.0,4909.0,1960.0,-465.0,-1968.0,0.0,0.0,1560.0,IQ159230
2013-09-30,FQ32013,1432.0,15462.0,11135.0,4442.0,29351.0,90326.0,6628.0,19785.0,303.0,0.0,0.0,23519.0,60283.0,21188.0,-288.0,41547,0,30043.0,4621.0,1634.0,-465.0,-1239.0,0.0,0.0,1432.0,IQ159230
2013-12-31,FQ42013,1463.0,16759.0,11458.0,4475.0,29442.0,90594.0,6965.0,19741.0,388.0,0.0,0.0,22800.0,57264.0,20241.0,-2.0,41639,212400,33330.0,4619.0,2589.0,-513.0,-1714.0,0.0,0.0,1463.0,IQ159230
2014-03-31,FQ12014,1213.0,14745.0,11537.0,4055.0,29820.0,91229.0,6949.0,19739.0,188.0,-200.0,0.0,22931.0,57397.0,20043.0,-142.0,41729,0,33832.0,4477.0,1335.0,-514.0,-995.0,0.0,0.0,1213.0,IQ159230
2014-06-30,FQ22014,0.0,0.0,11795.0,0.0,29641.0,92142.0,7297.0,17837.0,407.0,0.0,0.0,24330.0,56803.0,20072.0,0.0,41820,0,35339.0,4962.0,0.0,0.0,0.0,0.0,0.0,0.0,IQ159230
2014-09-30,FQ32014,0.0,14613.0,11080.0,4448.0,29411.0,91774.0,7046.0,17857.0,347.0,0.0,0.0,23908.0,56244.0,19998.0,0.0,41912,0,35530.0,5035.0,0.0,0.0,0.0,0.0,0.0,1854.0,IQ159230
2014-12-31,FQ42014,1473.0,14980.0,10448.0,4249.0,31483.0,91206.0,6250.0,17784.0,126.0,0.0,0.0,23475.0,58502.0,19701.0,200.0,42004,211500,32704.0,5229.0,2311.0,-510.0,-1186.0,0.0,0.0,1473.0,IQ159230
2015-03-31,FQ12015,1426.0,13320.0,11512.0,3814.0,29958.0,91327.0,6929.0,17809.0,2314.0,0.0,0.0,25729.0,61025.0,21993.0,46.0,42094,0,30302.0,5281.0,1310.0,-553.0,-1384.0,0.0,0.0,1426.0,IQ159230
2015-06-30,FQ22015,1542.0,14690.0,11516.0,4218.0,30669.0,92773.0,7153.0,19489.0,2782.0,0.0,0.0,23729.0,60701.0,22443.0,652.0,42185,0,32072.0,5933.0,1538.0,-543.0,-162.0,0.0,0.0,1542.0,IQ159230
2015-09-30,FQ32015,1362.0,13788.0,10647.0,3988.0,32359.0,92135.0,6333.0,19428.0,3024.0,0.0,0.0,23689.0,59952.0,22667.0,-440.0,42277,0,32183.0,5477.0,897.0,-547.0,-316.0,0.0,0.0,1362.0,IQ159230
2015-12-31,FQ42015,3278.0,14300.0,10653.0,3647.0,26706.0,87484.0,6875.0,19320.0,926.0,0.0,0.0,22618.0,58518.0,20425.0,1372.0,42369,197200,28966.0,7075.0,2638.0,-541.0,-8923.0,0.0,0.0,3278.0,IQ159230
2016-03-31,FQ12016,1183.0,13357.0,10899.0,3703.0,27527.0,88571.0,6579.0,21688.0,1233.0,0.0,0.0,20523.0,58541.0,23051.0,125.0,42460,0,30030.0,7215.0,-1429.0,-509.0,2030.0,0.0,0.0,1183.0,IQ159230
2016-06-30,FQ22016,1379.0,14874.0,11544.0,4133.0,27970.0,89480.0,7242.0,20130.0,753.0,0.0,0.0,22183.0,58518.0,22537.0,-432.0,42551,0,30962.0,6785.0,1572.0,-526.0,-1116.0,0.0,0.0,1379.0,IQ159230
2016-09-30,FQ32016,1480.0,14354.0,11500.0,4012.0,28548.0,90062.0,7432.0,20190.0,871.0,0.0,0.0,22541.0,58983.0,22665.0,320.0,42643,0,31079.0,7107.0,1938.0,-526.0,-1117.0,0.0,0.0,1480.0,IQ159230
2016-12-31,FQ42016,1013.0,14659.0,11481.0,3936.0,28550.0,89706.0,7483.0,21697.0,601.0,0.0,0.0,21906.0,60241.0,23901.0,56.0,42735,201600,29465.0,7157.0,1799.0,-508.0,-985.0,0.0,0.0,1013.0,IQ159230
2017-03-31,FQ12017,1386.0,13815.0,11840.0,3679.0,29305.0,90373.0,7520.0,20898.0,1200.0,0.0,-39.0,23726.0,60794.0,24582.0,-6.0,42825,0,29579.0,7156.0,993.0,-505.0,-929.0,0.0,596.0,1386.0,IQ159230
2017-06-30,FQ22017,1439.0,15280.0,12597.0,4116.0,32829.0,94793.0,8542.0,23883.0,682.0,0.0,0.0,23919.0,64232.0,26626.0,2198.0,42916,0,30561.0,9345.0,2146.0,-503.0,877.0,0.0,0.0,1439.0,IQ159230
2017-09-30,FQ32017,1330.0,15062.0,13128.0,3956.0,32963.0,96352.0,8999.0,24063.0,1077.0,0.0,0.0,25249.0,64232.0,27260.0,-825.0,43008,0,32120.0,8523.0,-29.0,-533.0,-241.0,0.0,0.0,1330.0,IQ159230
2017-12-31,FQ42017,397.0,15680.0,12595.0,3885.0,32858.0,96920.0,9579.0,24963.0,392.0,0.0,0.0,24391.0,65368.0,27485.0,462.0,43100,204700,31552.0,8985.0,2521.0,-533.0,-700.0,26.0,0.0,397.0,IQ159230
2018-03-31,FQ12018,1297.0,15242.0,14688.0,3962.0,32741.0,98779.0,8875.0,25153.0,1066.0,0.0,-993.0,24747.0,66152.0,27347.0,-1314.0,43190,0,32627.0,7667.0,453.0,-535.0,-910.0,0.0,0.0,1297.0,IQ159230
2018-06-30,FQ22018,2048.0,16705.0,15246.0,4283.0,36556.0,101569.0,9623.0,27246.0,985.0,0.0,0.0,25068.0,68093.0,28309.0,3402.0,43281,0,33476.0,11068.0,2102.0,-535.0,699.0,0.0,0.0,2048.0,IQ159230
2018-09-30,FQ32018,1238.0,16510.0,16000.0,3974.0,40204.0,114939.0,10509.0,38275.0,1576.0,0.0,0.0,26504.0,80564.0,39943.0,11938.0,43373,0,34375.0,13799.0,1762.0,-536.0,11050.0,0.0,0.0,1238.0,IQ159230
2018-12-31,FQ42018,686.0,18044.0,17757.0,4297.0,35503.0,134211.0,11080.0,41120.0,1469.0,0.0,0.0,31368.0,93492.0,45537.0,-16832.0,43465,240200,40719.0,6152.0,2005.0,-564.0,-2874.0,72.0,0.0,686.0,IQ159230
2019-03-31,FQ12019,1346.0,10953.0,17369.0,2715.0,35402.0,137380.0,10364.0,40918.0,1111.0,-349.0,-26.0,31403.0,95325.0,47788.0,70.0,43555,0,42055.0,6240.0,1500.0,-609.0,-1077.0,2106.0,0.0,1346.0,IQ159230
2019-06-30,FQ22019,0.0,11329.0,18029.0,2775.0,37058.0,138990.0,11109.0,37825.0,1139.0,0.0,0.0,35422.0,95904.0,48089.0,0.0,43646,0,43086.0,6819.0,0.0,0.0,0.0,2343.0,0.0,1900.0,IQ159230
2019-09-30,FQ32019,1148.0,11373.0,17923.0,2864.0,37816.0,139009.0,10840.0,37714.0,1327.0,0.0,0.0,35567.0,96083.0,47255.0,526.0,43738,0,42926.0,7341.0,2491.0,-611.0,-1129.0,2173.0,0.0,1148.0,IQ159230
2019-12-31,FQ42019,1143.0,19551.0,17708.0,4929.0,37497.0,139716.0,10809.0,37704.0,2364.0,0.0,0.0,34586.0,95390.0,46336.0,39.0,43830,243200,44326.0,7378.0,2782.0,-612.0,-1670.0,2228.0,0.0,1143.0,IQ159230
2020-03-31,FQ12020,-83.0,11360.0,17653.0,2793.0,38875.0,139572.0,10976.0,43148.0,1725.0,-626.0,-13836.0,31502.0,97542.0,48445.0,646.0,43921,0,42030.0,8001.0,661.0,-614.0,1362.0,2210.0,0.0,-83.0,IQ159230
2020-06-30,FQ22020,-3835.0,14061.0,19439.0,2030.0,42274.0,161517.0,7182.0,31145.0,243.0,-1382.0,-1228.0,35291.0,92590.0,34473.0,-1049.0,44012,0,68927.0,6975.0,21.0,-724.0,-4175.0,1788.0,0.0,-3835.0,IQ159230
2020-09-30,FQ32020,264.0,14747.0,19732.0,1885.0,43511.0,162399.0,8143.0,31178.0,228.0,0.0,0.0,35562.0,92289.0,34432.0,3015.0,44104,0,70110.0,10001.0,1590.0,-688.0,-692.0,1719.0,0.0,264.0,IQ159230
2020-12-31,FQ42020,135.0,16419.0,19185.0,2153.0,43376.0,162153.0,8639.0,31026.0,247.0,0.0,-1030.0,35848.0,88269.0,33339.0,-1200.0,44196,0,73884.0,8802.0,1335.0,-706.0,-1769.0,1516.0,0.0,135.0,IQ159230
2011-03-31,FQ22011,55.575,277.572,142.903,226.899,690.8389999999999,1538.523,30.826999999999998,0.0,0,0,0,342.085,426.22,0.0,38.082,40633,2254,1112.303,206.215,91.229,0,-39.996,0.0,-7.303999999999999,55.575,IQ90323
2011-06-30,FQ32011,62.549,290.71299999999997,154.741,238.265,797.2280000000001,1597.134,34.07,0.0,0,0,0,349.017,431.966,0.0,93.589,40724,2347,1165.1680000000001,299.80400000000003,101.07600000000001,0,-34.152,0.0,35.907,62.549,IQ90323
2011-09-30,FQ42011,67.61,314.615,165.676,258.695,763.673,1568.549,33.525,0.0,0,0,0,372.30699999999996,463.11300000000006,0.0,-83.02,40816,2488,1105.4360000000001,216.78400000000002,121.494,0,-146.49,0.0,-40.532,67.61,IQ90323
2011-12-31,FQ12012,66.492,322.432,187.862,266.82599999999996,804.102,1698.6889999999999,32.566,0.0,0,0,0,432.754,528.499,0.0,40.704,40908,2616,1170.19,257.488,131.879,0,-23.497,0.0,-61.511,66.492,IQ90323
2012-03-31,FQ22012,68.641,339.62199999999996,184.043,282.028,746.518,1758.271,29.904,0.0,0,0,0,433.88599999999997,541.053,0.0,-48.028999999999996,40999,2805,1217.218,209.459,101.604,0,-45.73,0.0,31.298000000000002,68.641,IQ90323
2012-06-30,FQ32012,72.336,352.634,193.705,292.347,782.887,1838.066,32.007,0.0,0,0,0,446.64,555.898,0.0,-13.852,41090,2903,1282.1680000000001,195.607,113.399,0,-31.180999999999997,0.0,-89.751,72.336,IQ90323
2012-09-30,FQ42012,67.717,362.559,185.172,299.878,776.081,1911.201,27.026,0.0,0,0,0,466.029,581.8009999999999,0.0,15.574000000000002,41182,3029,1329.4,211.18099999999998,148.555,0,-48.823,0.0,-73.844,67.717,IQ90323
2012-12-31,FQ12013,69.493,365.45099999999996,209.078,304.566,791.789,2037.652,32.221,0.0,0,0,0,529.578,651.3530000000001,0.0,-26.618000000000002,41274,3127,1386.299,184.563,144.806,0,-37.914,0.0,-124.90100000000001,69.493,IQ90323
2013-03-31,FQ22013,63.412,350.23199999999997,192.796,289.93,804.424,2065.909,39.1,0.0,0,0,0,520.744,637.73,0.0,45.099,41364,3155,1428.1789999999999,229.662,80.66199999999999,0,-47.651,0.0,145.235,63.412,IQ90323
2013-06-30,FQ32013,68.178,370.30199999999996,205.138,305.385,834.309,2147.803,28.691,0.0,0,0,0,529.948,659.617,0.0,-31.381999999999998,41455,3184,1488.1860000000001,198.28,126.23,0,-31.374000000000002,0.0,-117.339,68.178,IQ90323
2013-09-30,FQ42013,76.23100000000001,395.329,204.205,328.38599999999997,816.3710000000001,2230.554,37.313,0.0,0,0,0,551.35,691.842,0.0,-8.587,41547,3356,1538.7120000000002,189.69299999999998,147.995,0,-49.379,0.0,-15.628,76.23100000000001,IQ90323
2013-12-31,FQ12014,68.048,406.452,220.78400000000002,333.569,870.943,2214.839,38.150999999999996,0.0,0,0,0,613.971,760.7689999999999,0.0,41.635,41639,3520,1454.07,231.328,158.92600000000002,0,-186.63,0.0,75.152,68.048,IQ90323
2014-03-31,FQ22014,69.641,420.043,223.472,344.381,950.419,2166.2,40.371,0.0,0,0,0,597.8430000000001,751.2610000000001,0.0,8.508,41729,3636,1414.9389999999999,239.83599999999998,81.96700000000001,0,-144.645,0.0,75.74600000000001,69.641,IQ90323
2014-06-30,FQ32014,79.473,440.285,243.072,360.82300000000004,945.123,2175.485,36.399,0.0,0,0,0,611.22,774.7710000000001,0.0,2.137,41820,3743,1400.714,241.97299999999998,138.234,0,-125.865,0.0,44.497,79.473,IQ90323
2014-09-30,FQ42014,94.021,465.26599999999996,242.24200000000002,383.314,998.8480000000001,2184.95,43.772,0.0,0,0,0,636.981,815.64,0.0,39.529,41912,3834,1369.31,281.502,169.865,0,-147.82,0.0,27.344,94.021,IQ90323
2014-12-31,FQ12015,89.07600000000001,462.793,255.864,383.445,1026.857,2236.424,41.223,0.0,0,0,0,695.6239999999999,880.6469999999999,0.0,-12.548,42004,3942,1355.777,268.954,186.395,0,-130.769,0.0,-54.261,89.07600000000001,IQ90323
2015-03-31,FQ22015,85.729,472.14300000000003,262.624,389.54699999999997,1052.124,2221.279,34.683,0.0,0,0,0,697.7260000000001,899.883,0.0,98.65100000000001,42094,4033,1321.396,367.605,142.296,0,-155.253,0.0,130.42600000000002,85.729,IQ90323
2015-06-30,FQ32015,93.17200000000001,483.586,261.068,397.92699999999996,1185.508,2262.351,48.986000000000004,0.0,0,0,0,717.447,935.2489999999999,0.0,194.575,42185,4108,1327.102,562.18,172.507,0,-123.804,0.0,166.453,93.17200000000001,IQ90323
2015-09-30,FQ42015,97.037,501.301,279.434,416.64300000000003,1188.14,2312.29,50.81399999999999,0.0,0,0,0,755.123,995.562,0.0,-171.72,42277,4178,1316.7279999999998,390.46,183.343,0,-147.076,0.0,-185.87400000000002,97.037,IQ90323
2015-12-31,FQ12016,89.71600000000001,489.486,279.158,403.80300000000005,1208.133,2316.081,37.556,0.0,0,0,0,802.5830000000001,1053.553,0.0,42.836999999999996,42369,4273,1262.528,433.29699999999997,203.87099999999998,0,-180.36700000000002,0.0,35.988,89.71600000000001,IQ90323
2016-03-31,FQ22016,75.415,483.67699999999996,266.185,401.44699999999995,1193.981,2242.14,37.243,0.0,0,0,0,800.435,1061.146,0.0,-34.972,42460,4323,1180.994,398.325,133.118,0,-199.738,0.0,45.994,75.415,IQ90323
2016-06-30,FQ32016,91.789,496.522,263.249,412.17900000000003,1207.963,2253.783,37.452,0.0,0,0,0,799.41,1066.718,0.0,31.272,42551,4326,1187.065,429.597,170.476,0,-123.552,0.0,0.5329999999999999,91.789,IQ90323
2016-09-30,FQ42016,108.935,525.349,268.175,440.4,1288.8010000000002,2306.323,34.117,0.0,0,0,0,844.238,1121.0610000000001,0.0,84.97399999999999,42643,4395,1185.262,514.571,204.07,0,-148.99,0.0,48.446000000000005,108.935,IQ90323
2016-12-31,FQ12017,94.21799999999999,515.9580000000001,313.211,430.69599999999997,1427.496,2397.095,49.925,0.0,0,0,0,918.683,1202.1019999999999,0.0,58.363,42735,4463,1194.993,572.934,189.312,0,-128.245,0.0,17.972,94.21799999999999,IQ90323
2017-03-31,FQ22017,93.13799999999999,518.248,293.872,430.336,1444.8429999999998,2387.917,47.288999999999994,0.0,0,0,0,916.018,1203.312,0.0,82.839,42825,4419,1184.605,655.773,175.34,0,-147.69,0.0,64.189,93.13799999999999,IQ90323
