,IQ Name,IQID,IQ_TOTAL_REV,IQ_NI_CF,IQ_AR,IQ_GP ,IQ_TOTAL_ASSETS,IQ_AP,IQ_TOTAL_LIAB,IQ_TOTAL_DEBT,IQ_CASH_FINAN,IQ_TOTAL_EQUITY,IQ_CASH_EQUIV,year,quarter
11731,QUALCOMM Incorporated,IQ33493,6894.0,1053.0,2051.0,4329.0,47173.0,1683.0,9339.0,1096.0,-1213.0,37834.0,5492.0,2015,2
11732,QUALCOMM Incorporated,IQ33493,5832.0,1184.0,1961.0,3436.0,52295.0,1412.0,19099.0,10913.0,3904.0,33196.0,9987.0,2015,3
11733,QUALCOMM Incorporated,IQ33493,5456.0,1062.0,1952.0,3292.0,50796.0,1300.0,19382.0,10969.0,-2749.0,31414.0,7560.0,2015,4
11734,QUALCOMM Incorporated,IQ33493,5775.0,1498.0,1315.0,3381.0,50229.0,1359.0,19996.0,10950.0,-2665.0,30233.0,6913.0,2016,1
11735,QUALCOMM Incorporated,IQ33493,5551.0,1164.0,1713.0,3515.0,50060.0,1452.0,20423.0,11942.0,-1157.0,29637.0,5775.0,2016,2
11736,QUALCOMM Incorporated,IQ33493,6044.0,1444.0,1939.0,3609.0,50786.0,1572.0,20148.0,11773.0,-943.0,30638.0,5885.0,2016,3
11737,QUALCOMM Incorporated,IQ33493,6184.0,1599.0,2214.0,3734.0,52359.0,1858.0,20591.0,11757.0,-757.0,31768.0,5946.0,2016,4
11738,QUALCOMM Incorporated,IQ33493,5999.0,682.0,2085.0,3640.0,52366.0,1648.0,21160.0,11684.0,-1311.0,31206.0,6885.0,2017,1
11739,QUALCOMM Incorporated,IQ33493,5016.0,749.0,4189.0,2914.0,56079.0,1289.0,24745.0,11937.0,-671.0,31334.0,7124.0,2017,2
11740,QUALCOMM Incorporated,IQ33493,5371.0,866.0,3522.0,3022.0,64379.0,1508.0,33096.0,21898.0,8682.0,31283.0,14909.0,2017,3
11741,QUALCOMM Incorporated,IQ33493,5904.0,169.0,3616.0,3359.0,65486.0,1971.0,34740.0,21893.0,-1129.0,30746.0,35029.0,2017,4
11742,QUALCOMM Incorporated,IQ33493,6035.0,-5983.0,3053.0,3372.0,64351.0,1685.0,40427.0,22846.0,-165.0,23924.0,33362.0,2018,1
11743,QUALCOMM Incorporated,IQ33493,5220.0,330.0,3535.0,3083.0,64126.0,1454.0,40307.0,23094.0,-709.0,23819.0,37946.0,2018,2
11744,QUALCOMM Incorporated,IQ33493,5577.0,1202.0,3163.0,3213.0,62090.0,1644.0,39022.0,22481.0,-2632.0,23068.0,35619.0,2018,3
11745,QUALCOMM Incorporated,IQ33493,5778.0,-513.0,2868.0,2593.0,32718.0,1825.0,31911.0,16370.0,-27994.0,807.0,11777.0,2018,4
11746,QUALCOMM Incorporated,IQ33493,4842.0,1068.0,3402.0,2654.0,34246.0,1422.0,30629.0,16386.0,-1887.0,3617.0,10066.0,2019,1
11747,QUALCOMM Incorporated,IQ33493,4982.0,663.0,3626.0,2803.0,34023.0,1667.0,30157.0,16403.0,-644.0,3866.0,10135.0,2019,2
11748,QUALCOMM Incorporated,IQ33493,9635.0,2149.0,2368.0,7521.0,34133.0,1587.0,28670.0,16426.0,-915.0,5463.0,13923.0,2019,3
11749,QUALCOMM Incorporated,IQ33493,4814.0,506.0,2457.0,2696.0,32957.0,1368.0,28048.0,15933.0,-2940.0,4909.0,11839.0,2019,4
11750,QUALCOMM Incorporated,IQ33493,5077.0,925.0,2737.0,2964.0,33111.0,1718.0,28598.0,16464.0,-1659.0,4513.0,11109.0,2020,1
11751,QUALCOMM Incorporated,IQ33493,5216.0,468.0,3081.0,2919.0,31938.0,2061.0,28893.0,16469.0,-2209.0,3045.0,8403.0,2020,2
11752,QUALCOMM Incorporated,IQ33493,4893.0,845.0,1835.0,2813.0,32328.0,2046.0,29022.0,16427.0,-1003.0,3306.0,6120.0,2020,3
11753,QUALCOMM Incorporated,IQ33493,8346.0,2960.0,3992.0,5580.0,35594.0,2248.0,29517.0,16361.0,-836.0,6077.0,6707.0,2020,4
11754,QUALCOMM Incorporated,IQ33493,8235.0,2455.0,4148.0,4746.0,37479.0,2429.0,30099.0,15731.0,-1645.0,7380.0,7076.0,2021,1
11755,"Quanta Services, Inc.",IQ33509,1106.4260000000002,33.666,901.862,159.25,4341.212,222.881,974.293,1.327,-0.984,3366.9190000000003,539.221,2010,4
11756,"Quanta Services, Inc.",IQ33509,848.959,-17.594,878.065,70.891,4324.562,394.849,964.784,1.156,2.324,3359.778,503.019,2011,1
11757,"Quanta Services, Inc.",IQ33509,1010.914,31.801,922.361,154.09,4292.855,410.262,989.574,1.215,-95.387,3303.281,380.382,2011,2
11758,"Quanta Services, Inc.",IQ33509,1250.819,51.994,1142.284,194.69,4463.955,527.94,1160.958,0.1,-60.481,3302.9970000000003,257.838,2011,3
11759,"Quanta Services, Inc.",IQ33509,0.0,0.0,1149.054,0.0,4699.1140000000005,316.525,1309.851,0.0559999999999999,0.0,3389.263,315.349,2011,4
11760,"Quanta Services, Inc.",IQ33509,1328.764,45.707,1422.392,186.064,4755.334,580.8340000000001,1284.62,0.0559999999999999,0.899,3470.7140000000004,177.36700000000002,2012,1
11761,"Quanta Services, Inc.",IQ33509,1386.162,65.538,1491.5770000000002,212.904,4897.303,635.469,1351.149,39.033,32.797,3546.1540000000005,172.868,2012,2
11762,"Quanta Services, Inc.",IQ33509,1532.001,96.398,1819.979,252.0,5255.27,771.5060000000001,1585.026,125.019,79.836,3670.244,128.21,2012,3
11763,"Quanta Services, Inc.",IQ33509,1673.342,98.986,1670.858,286.73900000000003,5140.7570000000005,373.947,1368.841,0.009,-128.876,3771.916,394.701,2012,4
11764,"Quanta Services, Inc.",IQ33509,1585.71,72.081,1690.819,238.273,5154.818,666.65,1323.997,0.0,-4.957,3830.821,366.619,2013,1
11765,"Quanta Services, Inc.",IQ33509,1474.3770000000002,70.237,1687.981,241.284,5187.931,611.997,1300.092,0.0,-0.964,3887.839,363.11300000000006,2013,2
11766,"Quanta Services, Inc.",IQ33509,1645.132,92.906,1666.993,273.053,5494.968000000001,757.2669999999999,1470.714,2.639,-2.452,4024.254,309.153,2013,3
11767,"Quanta Services, Inc.",IQ33509,1817.623,166.697,1652.5929999999998,302.843,5793.245,412.601,1551.9260000000002,2.234,-8.277999999999999,4241.319,488.777,2013,4
11768,"Quanta Services, Inc.",IQ33509,1735.448,54.408,1776.823,256.05400000000003,5826.62,772.185,1509.944,6.206,-10.246,4316.676,273.34,2014,1
11769,"Quanta Services, Inc.",IQ33509,1838.209,81.082,1828.366,264.209,5909.059,734.596,1507.9720000000002,5.817,-44.809,4401.087,188.948,2014,2
11770,"Quanta Services, Inc.",IQ33509,2145.958,94.648,2190.018,336.903,6229.289000000001,881.768,1740.658,84.87200000000001,56.326,4488.630999999999,144.159,2014,3
11771,"Quanta Services, Inc.",IQ33509,2027.614,66.57600000000001,2091.557,311.628,6253.5830000000005,477.37,1728.043,81.365,-59.618,4525.54,190.515,2014,4
11772,"Quanta Services, Inc.",IQ33509,1861.386,53.484,1983.865,237.906,6140.834,874.627,1830.081,124.442,-142.235,4310.753,135.534,2015,1
11773,"Quanta Services, Inc.",IQ33509,1872.34,46.109,1974.344,227.505,6130.51,872.252,1920.792,216.893,-83.16,4209.718,65.42699999999999,2015,2
11774,"Quanta Services, Inc.",IQ33509,1939.438,216.388,2052.335,235.215,5373.424,936.135,2169.51,350.559,-1034.502,3203.914,49.194,2015,3
11775,"Quanta Services, Inc.",IQ33509,1899.272,-5.074,1938.878,223.039,5213.543,452.295,2125.728,482.431,42.519,3087.815,128.77100000000002,2015,4
11776,"Quanta Services, Inc.",IQ33509,1713.737,20.496,1876.473,203.313,5295.519,788.0139999999999,2122.29,408.212,-90.774,3173.2290000000003,155.315,2016,1
11777,"Quanta Services, Inc.",IQ33509,1792.43,16.562,1851.03,200.217,5297.101,809.321,2093.927,406.722,-1.785,3203.1740000000004,162.344,2016,2
11778,"Quanta Services, Inc.",IQ33509,2042.186,73.742,2062.926,302.582,5476.468000000001,925.387,2199.883,487.46,82.1,3276.585,117.366,2016,3
11779,"Quanta Services, Inc.",IQ33509,2102.966,87.583,1973.423,307.688,5354.059,529.6080000000001,2011.357,361.125,-123.377,3342.702,112.183,2016,4
11780,"Quanta Services, Inc.",IQ33509,2178.17,48.267,2145.784,266.188,5543.053000000001,995.914,2144.242,423.3,44.31100000000001,3398.811,106.514,2017,1
11781,"Quanta Services, Inc.",IQ33509,2200.374,63.837,2244.993,302.165,5753.344,969.654,2244.013,485.013,55.59,3509.331,99.565,2017,2
11782,"Quanta Services, Inc.",IQ33509,2609.307,89.31299999999999,2623.021,350.631,6640.246,1210.945,2910.015,763.012,270.133,3730.231,91.532,2017,3
11783,"Quanta Services, Inc.",IQ33509,2478.627,113.561,2482.369,322.876,6480.154,632.931,2684.525,671.941,-142.27,3795.629,138.285,2017,4
11784,"Quanta Services, Inc.",IQ33509,2417.576,37.614,2586.8720000000003,301.048,6653.401999999999,1040.661,3006.437,885.57,26.719,3646.965,101.736,2018,1
11785,"Quanta Services, Inc.",IQ33509,2656.348,74.365,2659.822,333.371,6790.382,1167.583,3096.917,856.2410000000001,-44.822,3693.465,120.357,2018,2
11786,"Quanta Services, Inc.",IQ33509,2985.281,124.551,2971.614,425.83,7191.174,1318.382,3366.94,975.697,90.963,3824.234,113.524,2018,3
11787,"Quanta Services, Inc.",IQ33509,3112.218,56.816,2931.628,419.715,7075.786999999999,786.546,3470.3340000000003,1106.178,-89.43,3605.453,78.687,2018,4
11788,"Quanta Services, Inc.",IQ33509,2807.259,120.488,3153.913,363.981,7652.516,1209.927,3927.459,1675.112,236.26,3725.057,85.42299999999999,2019,1
11789,"Quanta Services, Inc.",IQ33509,2839.199,27.344,3315.668,319.505,8021.816999999999,1260.293,4245.558,1855.095,165.378,3776.259,73.35600000000001,2019,2
11790,"Quanta Services, Inc.",IQ33509,3352.895,136.06799999999998,3841.243,473.445,8865.093,1534.8970000000002,4955.886,2177.633,307.111,3909.207,80.044,2019,3
11791,"Quanta Services, Inc.",IQ33509,3112.8,118.144,3349.179,443.321,8331.681999999999,798.7180000000001,4277.851,1656.06,-531.062,4053.831,164.798,2019,4
11792,"Quanta Services, Inc.",IQ33509,2764.095,38.686,3162.465,332.196,8228.944,1256.46,4433.766,1954.95,73.926,3795.178,377.205,2020,1
11793,"Quanta Services, Inc.",IQ33509,2506.231,73.946,2860.0890000000004,355.264,8089.63,1221.51,4171.628,1670.0510000000002,-310.636,3918.002,530.67,2020,2
11794,"Quanta Services, Inc.",IQ33509,3020.161,162.91299999999998,3228.751,507.514,8325.487,1439.376,4169.920999999999,1484.811,-198.504,4155.566,216.935,2020,3
11795,"Quanta Services, Inc.",IQ33509,2912.185,170.051,3169.915,465.8730000000001,8398.271999999999,798.023,4049.3,1453.014,-166.15099999999998,4348.972,184.62,2020,4
11796,"Darden Restaurants, Inc.",IQ336160,1726.2,74.5,56.0,384.7,5252.3,255.5,3373.7,1730.8,74.3,1878.6,52.9,2011,2
11797,"Darden Restaurants, Inc.",IQ336160,1976.8,151.2,72.3,498.4,5414.8,274.7,3491.3,1615.7,-228.7,1923.5,89.7,2011,3
11798,"Darden Restaurants, Inc.",IQ336160,1990.4,137.5,65.4,476.2,5466.6,251.3,3530.4,1673.3,-88.7,1936.2,70.5,2011,4
11799,"Darden Restaurants, Inc.",IQ336160,1942.0,106.6,64.4,435.6,5594.2,289.0,3690.9,1857.1,25.7,1903.3,74.2,2012,1
11800,"Darden Restaurants, Inc.",IQ336160,1831.5,53.7,75.8,370.9,5864.6,271.6,4150.7,2346.5,282.1,1713.9,50.2,2012,2
11801,"Darden Restaurants, Inc.",IQ336160,2159.7,164.0,55.5,532.4,5927.4,294.1,4151.1,2181.8,-280.4,1776.3,88.5,2012,3
11802,"Darden Restaurants, Inc.",IQ336160,2065.5,151.2,71.4,496.6,5944.2,260.7,4102.2,2167.2,-67.8,1842.0,70.5,2012,4
11803,"Darden Restaurants, Inc.",IQ336160,2034.8,110.8,59.0,485.0,6020.4,331.3,4160.4,2154.1,-116.1,1860.0,51.5,2013,1
11804,"Darden Restaurants, Inc.",IQ336160,1960.0,0.0,66.7,391.3,6832.7,315.6,4969.3,2933.0,0.0,1863.4,61.4,2013,2
11805,"Darden Restaurants, Inc.",IQ336160,2258.2,134.4,68.1,505.9,6957.8,324.8,5007.5,2772.3,-210.3,1950.3,103.9,2013,3
11806,"Darden Restaurants, Inc.",IQ336160,-332.0,133.1,37.2,-77.8,6936.9,296.5,4877.4,2715.1,-104.5,2059.5,88.2,2013,4
11807,"Darden Restaurants, Inc.",IQ336160,1531.5,70.2,80.3,323.4,7064.0,384.7,4992.5,2760.1,-15.0,2071.5,108.9,2014,1
11808,"Darden Restaurants, Inc.",IQ336160,1485.6,19.8,83.0,285.1,7157.3,365.1,5098.1,2874.6,61.7,2059.2,84.6,2014,2
11809,"Darden Restaurants, Inc.",IQ336160,1618.5,109.7,69.0,352.7,7224.8,358.3,5103.1,2730.1,-194.8,2121.7,127.0,2014,3
11810,"Darden Restaurants, Inc.",IQ336160,1650.1,86.5,39.3,334.0,7082.7,233.1,4925.8,2740.3,-31.1,2156.9,98.3,2014,4
11811,"Darden Restaurants, Inc.",IQ336160,1595.8,503.2,86.2,313.2,6124.1,212.5,3996.2,1637.2,-1627.7,2127.9,413.7,2015,1
11812,"Darden Restaurants, Inc.",IQ336160,1559.0,-32.8,66.7,289.3,5787.9,201.8,3682.4,1556.6,-115.1,2105.5,157.5,2015,2
11813,"Darden Restaurants, Inc.",IQ336160,1730.9,133.8,64.0,388.6,6002.9,186.0,3765.1,1526.8,-33.9,2237.8,436.2,2015,3
11814,"Darden Restaurants, Inc.",IQ336160,1878.3,105.3,46.2,431.4,5994.7,198.8,3661.2,1467.3,-7.8,2333.5,535.9,2015,4
11815,"Darden Restaurants, Inc.",IQ336160,1687.0,86.4,60.8,376.3,6026.5,210.2,3602.4,1506.5,-17.0,2424.1,690.1,2016,1
11816,"Darden Restaurants, Inc.",IQ336160,1608.8,43.2,63.3,324.9,5182.3,191.4,3192.5,1198.9,-6.1,1989.8,857.6,2016,2
11817,"Darden Restaurants, Inc.",IQ336160,1847.5,105.8,53.8,432.0,4501.9,190.6,2583.7,447.7,-1003.9,1918.2,215.8,2016,3
11818,"Darden Restaurants, Inc.",IQ336160,1790.2,139.6,43.4,407.9,4582.6,241.9,2630.6,440.0,-93.8,1952.0,274.8,2016,4
11819,"Darden Restaurants, Inc.",IQ336160,1714.4,110.2,56.3,371.7,4370.3,214.1,2569.0,440.2,-263.1,1801.3,114.7,2017,1
11820,"Darden Restaurants, Inc.",IQ336160,1642.5,79.5,69.8,321.0,4461.9,249.6,2608.5,440.5,-38.1,1853.4,116.8,2017,2
11821,"Darden Restaurants, Inc.",IQ336160,1878.7,165.6,43.6,438.5,4679.8,205.5,2707.0,440.7,-50.2,1972.8,391.4,2017,3
11822,"Darden Restaurants, Inc.",IQ336160,1934.6,123.8,42.7,438.2,5292.3,249.5,3190.6,936.6,480.6,2101.7,233.1,2017,4
11823,"Darden Restaurants, Inc.",IQ336160,1936.1,119.0,57.6,413.8,5223.5,256.8,3164.8,936.6,-164.4,2058.7,146.8,2018,1
11824,"Darden Restaurants, Inc.",IQ336160,1881.5,84.7,66.7,364.7,5317.6,262.0,3341.5,1089.1,-21.1,1976.1,114.7,2018,2
11825,"Darden Restaurants, Inc.",IQ336160,2128.4,217.8,50.6,481.3,5454.7,291.5,3329.8,977.0,-294.5,2124.9,146.8,2018,3
11826,"Darden Restaurants, Inc.",IQ336160,2134.1,174.5,40.1,485.6,5469.6,277.0,3274.8,926.5,-156.6,2194.8,146.9,2018,4
11827,"Darden Restaurants, Inc.",IQ336160,2061.4,166.2,65.3,440.9,5496.9,268.7,3221.7,926.8,-92.4,2275.2,151.8,2019,1
11828,"Darden Restaurants, Inc.",IQ336160,1973.4,115.6,79.3,386.7,5549.2,301.3,3298.9,972.1,-102.3,2250.3,139.7,2019,2
11829,"Darden Restaurants, Inc.",IQ336160,2246.5,223.6,73.9,517.6,5697.8,303.2,3382.1,927.4,-209.1,2315.7,302.9,2019,3
11830,"Darden Restaurants, Inc.",IQ336160,2229.1,208.0,39.9,503.8,5892.8,332.6,3500.2,1103.0,-80.4,2392.6,457.3,2019,4
11831,"Darden Restaurants, Inc.",IQ336160,2133.9,170.6,46.3,454.4,9719.5,343.7,7338.2,5610.7,-192.7,2381.3,350.8,2020,1
11832,"Darden Restaurants, Inc.",IQ336160,2056.4,24.7,55.0,405.5,9742.7,340.2,7469.0,5714.1,-241.1,2273.7,157.3,2020,2
11833,"Darden Restaurants, Inc.",IQ336160,2346.5,232.3,50.7,538.0,9973.3,360.1,7632.1,5756.8,-174.3,2341.2,321.7,2020,3
11834,"Darden Restaurants, Inc.",IQ336160,1270.1,-480.0,21.9,10.5,9946.1,249.4,7614.9,6009.8,746.8,2331.2,763.3,2020,4
11835,"Darden Restaurants, Inc.",IQ336160,1527.4,36.1,42.1,301.3,9789.5,248.8,7414.5,5750.1,-273.6,2375.0,654.6,2021,1
11836,"Darden Restaurants, Inc.",IQ336160,1656.5,96.0,45.7,315.4,9927.6,235.6,7472.5,5768.4,-34.8,2455.1,777.3,2021,2
11837,"Regeneron Pharmaceuticals, Inc.",IQ33715,133.675,-14.597,81.917,7.864,1089.432,15.589,561.617,162.859,182.759,527.815,112.572,2010,4
11838,"Regeneron Pharmaceuticals, Inc.",IQ33715,133.675,-14.597,81.917,7.864,1089.432,15.589,561.617,162.859,182.759,527.815,112.572,2010,4
11839,"Regeneron Pharmaceuticals, Inc.",IQ33715,112.204,-43.447,84.391,-17.57,1074.293,16.146,556.202,160.151,13.037,518.091,135.376,2011,1
11840,"Regeneron Pharmaceuticals, Inc.",IQ33715,112.204,-43.447,84.391,-17.57,1074.293,16.146,556.202,160.151,13.037,518.091,135.376,2011,1
11841,"Regeneron Pharmaceuticals, Inc.",IQ33715,107.81,-62.505,81.643,-35.734,1046.864,25.955,568.83,160.334,10.051,478.034,254.312,2011,2
11842,"Regeneron Pharmaceuticals, Inc.",IQ33715,107.81,-62.505,81.643,-35.734,1046.864,25.955,568.83,160.334,10.051,478.034,254.312,2011,2
11843,"Regeneron Pharmaceuticals, Inc.",IQ33715,102.833,-62.365,74.788,-25.541,983.031,17.309,554.778,160.40200000000002,-0.2789999999999999,428.253,206.395,2011,3
11844,"Regeneron Pharmaceuticals, Inc.",IQ33715,102.833,-62.365,74.788,-25.541,983.031,17.309,554.778,160.40200000000002,-0.2789999999999999,428.253,206.395,2011,3
11845,"Regeneron Pharmaceuticals, Inc.",IQ33715,122.977,-53.443000000000005,103.035,-9.053,1323.583,27.736,837.8510000000001,438.039,361.44,485.732,483.61,2011,4
11846,"Regeneron Pharmaceuticals, Inc.",IQ33715,122.977,-53.443000000000005,103.035,-9.053,1323.583,27.736,837.8510000000001,438.039,361.44,485.732,483.61,2011,4
11847,"Regeneron Pharmaceuticals, Inc.",IQ33715,231.789,11.651,238.347,80.62899999999999,1350.159,25.39,846.135,440.833,-17.75,504.024,394.585,2012,1
11848,"Regeneron Pharmaceuticals, Inc.",IQ33715,231.789,11.651,238.347,80.62899999999999,1350.159,25.39,846.135,440.833,-17.75,504.024,394.585,2012,1
11849,"Regeneron Pharmaceuticals, Inc.",IQ33715,304.399,76.743,435.38,135.183,1457.5,25.672,862.8430000000001,446.232,-5.077,594.6569999999999,171.94299999999998,2012,2
11850,"Regeneron Pharmaceuticals, Inc.",IQ33715,304.399,76.743,435.38,135.183,1457.5,25.672,862.8430000000001,446.232,-5.077,594.6569999999999,171.94299999999998,2012,2
11851,"Regeneron Pharmaceuticals, Inc.",IQ33715,427.687,191.468,601.271,249.247,1660.615,21.943,854.591,451.735,-1.809,806.0239999999999,118.998,2012,3
11852,"Regeneron Pharmaceuticals, Inc.",IQ33715,427.687,191.468,601.271,249.247,1660.615,21.943,854.591,451.735,-1.809,806.0239999999999,118.998,2012,3
11853,"Regeneron Pharmaceuticals, Inc.",IQ33715,414.602,470.407,693.12,203.409,2080.49,38.934,835.105,458.637,-73.01,1245.385,230.276,2012,4
11854,"Regeneron Pharmaceuticals, Inc.",IQ33715,414.602,470.407,693.12,203.409,2080.49,38.934,835.105,458.637,-73.01,1245.385,230.276,2012,4
11855,"Regeneron Pharmaceuticals, Inc.",IQ33715,439.664,98.874,802.638,230.31,2275.998,24.729,869.65,462.7480000000001,11.523,1406.348,180.362,2013,1
11856,"Regeneron Pharmaceuticals, Inc.",IQ33715,439.664,98.874,802.638,230.31,2275.998,24.729,869.65,462.7480000000001,11.523,1406.348,180.362,2013,1
11857,"Regeneron Pharmaceuticals, Inc.",IQ33715,457.642,87.376,876.0160000000001,230.566,2378.259,24.418000000000003,884.922,473.302,-43.481,1493.3370000000002,381.675,2013,2
11858,"Regeneron Pharmaceuticals, Inc.",IQ33715,457.642,87.376,876.0160000000001,230.566,2378.259,24.418000000000003,884.922,473.302,-43.481,1493.3370000000002,381.675,2013,2
11859,"Regeneron Pharmaceuticals, Inc.",IQ33715,597.0269999999999,141.306,992.824,334.409,2640.415,31.194000000000003,950.244,482.175,3.533,1690.171,263.211,2013,3
11860,"Regeneron Pharmaceuticals, Inc.",IQ33715,597.0269999999999,141.306,992.824,334.409,2640.415,31.194000000000003,950.244,482.175,3.533,1690.171,263.211,2013,3
11861,"Regeneron Pharmaceuticals, Inc.",IQ33715,610.4119999999999,96.806,954.967,294.158,2951.013,61.93600000000001,998.937,505.638,105.564,1952.076,535.6080000000001,2013,4
11862,"Regeneron Pharmaceuticals, Inc.",IQ33715,610.4119999999999,96.806,954.967,294.158,2951.013,61.93600000000001,998.937,505.638,105.564,1952.076,535.6080000000001,2013,4
11863,"Regeneron Pharmaceuticals, Inc.",IQ33715,625.74,68.305,1047.496,294.789,3260.396,32.692,1049.148,531.113,108.954,2211.248,461.858,2014,1
11864,"Regeneron Pharmaceuticals, Inc.",IQ33715,625.74,68.305,1047.496,294.789,3260.396,32.692,1049.148,531.113,108.954,2211.248,461.858,2014,1
11865,"Regeneron Pharmaceuticals, Inc.",IQ33715,665.7,96.351,893.924,324.82,3456.078,47.231,1087.236,517.846,-80.012,2368.842,600.135,2014,2
11866,"Regeneron Pharmaceuticals, Inc.",IQ33715,665.7,96.351,893.924,324.82,3456.078,47.231,1087.236,517.846,-80.012,2368.842,600.135,2014,2
11867,"Regeneron Pharmaceuticals, Inc.",IQ33715,725.788,83.375,927.254,332.467,3739.419,47.342,1187.631,565.314,5.166,2551.788,646.554,2014,3
11868,"Regeneron Pharmaceuticals, Inc.",IQ33715,725.788,83.375,927.254,332.467,3739.419,47.342,1187.631,565.314,5.166,2551.788,646.554,2014,3
11869,"Regeneron Pharmaceuticals, Inc.",IQ33715,802.329,90.095,976.372,391.11,3837.672,99.508,1287.421,457.711,-252.655,2550.251,648.719,2014,4
11870,"Regeneron Pharmaceuticals, Inc.",IQ33715,802.329,90.095,976.372,391.11,3837.672,99.508,1287.421,457.711,-252.655,2550.251,648.719,2014,4
11871,"Regeneron Pharmaceuticals, Inc.",IQ33715,869.612,76.021,1338.4620000000002,442.544,4198.573,90.601,1227.143,472.476,90.396,2971.43,507.907,2015,1
11872,"Regeneron Pharmaceuticals, Inc.",IQ33715,869.612,76.021,1338.4620000000002,442.544,4198.573,90.601,1227.143,472.476,90.396,2971.43,507.907,2015,1
11873,"Regeneron Pharmaceuticals, Inc.",IQ33715,998.617,194.643,1395.125,519.447,4526.97,130.016,1188.512,388.047,-3.535,3338.458,390.554,2015,2
11874,"Regeneron Pharmaceuticals, Inc.",IQ33715,998.617,194.643,1395.125,519.447,4526.97,130.016,1188.512,388.047,-3.535,3338.458,390.554,2015,2
11875,"Regeneron Pharmaceuticals, Inc.",IQ33715,1137.422,210.398,1439.315,602.415,5182.915,106.917,1886.048,394.867,-345.649,3296.867,654.587,2015,3
11876,"Regeneron Pharmaceuticals, Inc.",IQ33715,1137.422,210.398,1439.315,602.415,5182.915,106.917,1886.048,394.867,-345.649,3296.867,654.587,2015,3
11877,"Regeneron Pharmaceuticals, Inc.",IQ33715,1098.077,154.994,1467.793,526.036,5609.132,140.96200000000002,1954.295,375.51,-4.008,3654.837,809.102,2015,4
11878,"Regeneron Pharmaceuticals, Inc.",IQ33715,1098.077,154.994,1467.793,526.036,5609.132,140.96200000000002,1954.295,375.51,-4.008,3654.837,809.102,2015,4
11879,"Regeneron Pharmaceuticals, Inc.",IQ33715,1200.849,181.385,1865.221,618.985,5904.46,120.595,2139.378,375.73800000000006,-206.192,3765.082,604.214,2016,1
11880,"Regeneron Pharmaceuticals, Inc.",IQ33715,1200.849,181.385,1865.221,618.985,5904.46,120.595,2139.378,375.73800000000006,-206.192,3765.082,604.214,2016,1
11881,"Regeneron Pharmaceuticals, Inc.",IQ33715,1212.629,196.218,1751.971,583.6659999999999,6204.906,101.721,2128.4,365.218,-31.195,4076.506,646.508,2016,2
11882,"Regeneron Pharmaceuticals, Inc.",IQ33715,1212.629,196.218,1751.971,583.6659999999999,6204.906,101.721,2128.4,365.218,-31.195,4076.506,646.508,2016,2
11883,"Regeneron Pharmaceuticals, Inc.",IQ33715,1220.122,264.80400000000003,1643.872,632.847,6828.019,124.497,2336.772,385.814,28.675,4491.247,920.359,2016,3
11884,"Regeneron Pharmaceuticals, Inc.",IQ33715,1220.122,264.80400000000003,1643.872,632.847,6828.019,124.497,2336.772,385.814,28.675,4491.247,920.359,2016,3
11885,"Regeneron Pharmaceuticals, Inc.",IQ33715,1226.827,253.115,1611.62,672.94,6973.465999999999,134.984,2524.221,481.126,-491.679,4449.245,535.203,2016,4
11886,"Regeneron Pharmaceuticals, Inc.",IQ33715,1226.827,253.115,1611.62,672.94,6973.465999999999,134.984,2524.221,481.126,-491.679,4449.245,535.203,2016,4
11887,"Regeneron Pharmaceuticals, Inc.",IQ33715,1318.991,248.931,1749.5479999999998,727.388,7817.365,141.80100000000002,2951.344,707.607,60.812,4866.021,811.773,2017,1
11888,"Regeneron Pharmaceuticals, Inc.",IQ33715,1318.991,248.931,1749.5479999999998,727.388,7817.365,141.80100000000002,2951.344,707.607,60.812,4866.021,811.773,2017,1
11889,"Regeneron Pharmaceuticals, Inc.",IQ33715,1470.116,387.744,1844.547,857.22,8106.373,151.372,2585.635,701.173,133.519,5520.738,744.313,2017,2
11890,"Regeneron Pharmaceuticals, Inc.",IQ33715,1470.116,387.744,1844.547,857.22,8106.373,151.372,2585.635,701.173,133.519,5520.738,744.313,2017,2
11891,"Regeneron Pharmaceuticals, Inc.",IQ33715,1500.6729999999998,388.317,1971.449,866.692,8701.215,153.946,2649.6220000000003,702.317,-8.196,6051.593000000001,792.065,2017,3
11892,"Regeneron Pharmaceuticals, Inc.",IQ33715,1500.6729999999998,388.317,1971.449,866.692,8701.215,153.946,2649.6220000000003,702.317,-8.196,6051.593000000001,792.065,2017,3
11893,"Regeneron Pharmaceuticals, Inc.",IQ33715,1582.42,173.50799999999998,2045.6,948.7,8764.3,178.2,2620.2,703.5,-210.535,6144.1,812.7,2017,4
